mcrTags,count
"[analyzer,apache,data,dependency-injection,eclipse,github,google,index,io,jpa,logging,lucene,mapping,orm,persistence,reactive,relational,spring,starter,support,testing]",1
"[api,build,client,codehaus,github,jenkins,junit,mock,mocking,module,plugin,scripting,security,testing]",1
"[amazon,apache,api,aws,database,distributed,google,grpc,io,jdbc,json,logging,migration,prometheus,protocol,rpc,sdk,service,sql,stub,template,tracing]",1
"[api,javaee,javax,json,specs,standard,webservice]",1
"[apache,client,commons,csv,http,io,memory,off-heap,tabular]",1
"[api,assets,bootstrap,expression,hibernate,io,javax,jpa,language,persistence,servlet,specs,standard,swagger,web]",1
"[apache,api,binding,bpm,bridge,bytecode,client,database,description,embedded,engine,http,integration,io,javax,jboss,jdbc,json,junit,jvm,language,logging,metadata,migration,mime,mock,mocking,model,module,netty,network,rest,ruby,schema,service,servlet,slf4j,socket,specs,spring,sql,standard,starter,testing,transaction,upload,validation,web,webapp,webservice,xml]",1
"[azure,binding,client,docker,http,io,jenkins,logging,plugin,reactive]",1
"[apache,description,dom,metadata,osgi,schema,service,spring,testing,webservice]",1
"[apache,api,bridge,camel,client,cryptography,io,jdbc,jms,message,queue,scripting,servlet,specs,spring,sql,support,swagger,testing,transaction,vertx]",1
"[analyzer,apache,api,client,cluster,csv,database,hadoop,hbase,index,jvm,language,library,lucene,managment,mapreduce,native,parallel,scala,search,server,solr,spatial,tabular,xml,yarn]",1
"[annotations,apache,build,build-system,eclipse,git,junit,logging,maven,metadata,network,plugin,ssh,testing,tools]",1
"[apache,api,crud,expression,javaee,javax,language,persistence,servlet,specs,standard,testing]",1
"[annotations,aop,apache,api,aspect,batch,binding,bridge,bytecode,cache,dependency-injection,google,javax,jboss,jsf,json,junit,logging,mapping,mock,mocking,module,orm,persistence,plugin,portlet,provider,relational,servlet,specs,spring,standard,testing,transaction,upload,web-framework,xml]",1
"[analyzer,annotations,apache,api,batch,bundle,client,eclipse,engine,frontend,github,html,http,image,index,jaxrs,jetty,junit,jvm,language,library,lucene,metadata,mime,module,native,osgi,parser,rest,scala,server,sqlite,testing,webserver]",1
[api],5
"[aop,apache,api,aspect,bytecode,javax,jdbc,junit,logging,mock,mocking,module,persistence,protocol,serialization,specs,spring,sql,standard,starter,testing,thrift]",1
"[analysis,annotations,client,defect,google,http,javax,json,logging,metadata,specs,standard,webservice]",1
"[apache,api,bpm,dom,graphics,json,math,model,process,spring,starter,svg]",1
"[apache,api,authentication,client,facebook,hadoop,io,javax,logging,mapreduce,parallel,servlet,specs,standard,swagger,xml]",1
"[agent,api,benchmark,client,junit,parser,performance,testing]",1
"[annotations,apache,google]",1
"[aggregation,data,example,github,io,spring]",1
"[apache,api,bootstrap,client,cloud,codehaus,database,github,groovy,hadoop,hbase,io,jdbc,jvm,language,logging,native,sql,swagger,ui]",1
"[analysis,annotations,defect,math,metadata]",1
"[api,data,database,jdbc,json,migration,sdk,testing]",1
"[analysis,annotations,collections,defect,metadata,structures]",1
"[aop,aspect,cache,disk,monitoring,notification,provider,spring,starter,tags]",1
"[apache,cli,client,driver,http,parser,search,selenium,solr,testing,validation]",1
"[analyzer,apache,api,cache,coordination,distributed,eclipse,graph,http,i18n,ibm,index,javax,jetty,jndi,lucene,mime,proxy,server,servlet,specs,standard,system,upload,webserver,zookeeper]",1
"[annotations,apache,api,build,build-system,client,codehaus,config,connector,consul,container,datasource,ejb,gradle,groovy,hibernate,io,jaxrs,jsf,json,jvm,language,logging,mail,maven,metadata,module,naming,persistence,plugin,provider,reactive,remote,rest,runtime,security,server,spring,swagger,tools,validation,webapp,webservice]",1
"[avro,protocol,serialization]",1
"[apache,data,excel,frontend,jdbc,jpa,logging,mapping,orm,pdf,persistence,relational,security,spreadsheet,spring,testing,webservice,xml]",1
"[builder,client,http,io,kafka,pdf,reporter,repository,streaming,tracing]",1
"[admin,apache,api,client,cloud,coordination,distributed,io,spring,starter,swagger,xml,zookeeper]",1
"[apache,client,database,graph,hadoop,hbase,mapreduce,parallel,testing]",1
"[authentication,oauth]",4
"[analysis,annotations,apache,build,build-system,codehaus,connector,defect,google,json,logging,maven,metadata,plugin,render,reporting,schema,tools,transport,validation,yaml]",1
"[api,eclipse,javaee,javax,jpa,json,persistence,processor,specs,standard]",1
"[apache,api,broker,bytecode,cache,client,column,database,embedded,github,hadoop,hbase,hsql,javax,jms,json,junit,library,memcached,message,mock,mocking,module,nosql,parquet,protocol,queue,schema,search,serialization,servlet,social,solr,specs,sql,standard,streaming,testing,thrift,twitter,validation]",1
"[annotations,apache,build,build-system,bytecode,codehaus,example,jboss,maven,metadata,plugin,sql,tools]",1
"[annotations,apache,build,build-system,engine,junit,maven,metadata,plugin,testing,tools]",2
"[apache,bundle,codehaus,command-line,compression,cryptography,eclipse,esb,ftp,git,groovy,jvm,language,logging,native,network,scm,server,ssh,ssl,tomcat,webserver]",1
"[apache,api,bytecode,cache,dependency-injection,github,google,javax,jboss,jdbc,logging,mapping,orm,persistence,pool,relational,security,specs,spring,standard,support,testing,transaction,upload]",1
"[admin,annotations,ant,apache,api,build,build-system,bundle,client,cluster,codehaus,command-line,compiler,config,connector,console,container,deployment,description,driver,eclipse,ejb,embedded,expression,framework,generator,hibernate,http,ide,javaee,javax,jboss,jdbc,jms,jpa,jsf,json,language,launcher,logging,maven,metadata,mocking,mvc,naming,native,netbeans,osgi,parser,persistence,platform,plugin,queue,reflection,resource,rpc,runtime,security,server,service,servlet,shell,specs,sql,standard,streaming,testing,transaction,upload,validation,web,webservice,xml]",1
"[apache,client,database,geo,hadoop,hsql,mapreduce,parallel]",1
"[apache,api,javaee,javax,scheduling,specs,standard,upload]",1
"[debug,javax,logging,messaging,network,runtime,slf4j,specs,standard,tcp,xml,xmpp,xpath]",1
"[api,geometry,geospatial]",1
"[apache,driver,generator,jms,jvm,language,library,markdown,native,queue,scala,selenium,testing,web,xml]",1
"[amazon,analysis,annotations,aws,client,defect,io,metadata,serverless]",1
"[github,mapping,orm,persistence,relational,spring,testing]",1
"[classpath,client,github,http,io,logging]",1
"[codehaus,config,groovy,jvm,language,persistence,spring]",1
"[amqp,annotation,annotations,apache,api,appserver,build,build-system,calendar,camel,client,codehaus,compiler,config,connector,controller,dao,database,eclipse,extension,frontend,ftp,github,google,hibernate,http,io,javax,jaxrs,jboss,jms,json,junit,kafka,logging,maven,metadata,metrics,mock,mocking,model,module,mustache,network,persistence,plugin,postgresql,processor,protocol,provider,queue,rest,runtime,schema,security,serialization,server,service,specs,spring,standard,starter,streaming,support,swagger,testing,thrift,tools,twitter,validation,web,webservice,xml]",1
"[api,code,codegen,generator,io,persistence,sdk,swagger]",1
"[api,hibernate,io,persistence,swagger,validation]",1
"[annotations,apache,api,cache,chart,clojure,compiler,data,datasource,description,dom,eclipse,editor,engine,extension,framework,graphics,hibernate,http,javax,jdbc,junit,jvm,language,linux,management,metadata,mock,mocking,module,network,parser,pdf,persistence,platform,pooling,report,reporting,schema,service,servlet,snmp,specs,sql,sqlite,ssh,standard,svg,swing,swt,testing,ui,unix,validation,visualization,webservice,x86]",1
"[appserver,io,logging,netty,network,server,socket,spring,starter]",1
"[client,ibm,jdbc,json,sql]",1
"[grpc,io,protocol,rpc,stub]",2
"[actor,akka,apache,api,codec,concurrency,discovery,distributed,grpc,http,io,javax,jboss,logging,netty,network,persistence,protocol,reflection,rpc,slf4j,socket,specs,spring,standard,starter,stub,testing,transport,typesafe]",1
"[graphics,opengl]",1
"[admin,annotations,apache,api,batch,codehaus,computing,data,database,distributed,graph,groovy,hadoop,hbase,index,javax,jpa,json,junit,jvm,language,logging,lucene,mapping,mvc,neo4j,nosql,orm,persistence,protocol,relational,resource,rest,serialization,servlet,specs,spring,standard,support,testing,thrift,transaction,upload,xml]",1
"[api,cli,ejb,javax,native,parser,specs,standard,swing,ui]",1
"[apache,client,hadoop,json,mapreduce,parallel,queue]",1
"[api,codehaus,javax,service,servlet,specs,standard,upload]",1
"[annotations,apache,api,bundle,client,commons,csv,editor,graphics,ide,interface,javax,json,library,metadata,module,netbeans,opengl,specs,standard,svg,tabular,ui,webservice,websocket]",1
"[dependency-injection,google]",4
"[annotations,apache,build,build-system,command,execution,external,maven,metadata,plugin,process,tools]",1
"[api,grpc,io,kotlin,language,protocol,reactive,rpc,runtime,salesforce,spring,streaming,stub,testing]",1
"[api,io,mail,spring,starter,swagger]",1
"[embedded,jdbc,logging,sql]",1
"[api,cache,hibernate,jpa,logging,persistence,pooling]",1
"[expression,junit,language,mock,mocking,module,testing]",1
"[amazon,apache,avro,aws,azure,base64,beans,binding,bpm,bridge,cache,camel,cbor,cloud,config,consul,database,deployment,directory,disruptor,dsl,elastic,elasticsearch,etcd,google,graphql,grpc,hazelcast,http,index,influxdb,integration,io,jboss,jdbc,json,kafka,kotlin,kubernetes,lambda,ldap,logging,lucene,machine-learning,mail,management,messaging,metrics,mongodb,mqtt,mustache,network,openstack,platform,postgresql,protocol,reactive,rest,rpc,s3,salesforce,scheduling,search,serialization,slf4j,snmp,solr,sql,ssh,storage,streaming,stub,support,telephony,template,testing,transaction,validation,web,xml,xmpp,xslt,zookeeper]",1
"[analysis,ant,apache,api,application,archetype,authentication,client,code-coverage,config,connector,coverage,data,deployment,eclipse,extension,framework,google,http,identity,integration,jsp,management,maven,metadata,microservices,oauth,privacy,provisioning,registry,remote,resource,rest,schema,security,server,service,servlet,soap,stub,template,twitter,ui,validation,web,webapp,webservice,workflow]",1
"[cluster,config,json]",1
"[apache,camel,data,dependency-injection,engine,google,jpa,junit,logging,persistence,runtime,spring,testing]",1
"[annotations,apache,api,bootstrap,build,build-system,bytecode,codec,data,database,directory,elastic,elasticsearch,github,io,jdbc,json,maven,metadata,migration,plugin,search,spring,sql,starter,swagger,tools,ui]",1
"[apache,api,bytecode,cache,codehaus,dom,groovy,javax,jvm,language,logging,policy,security,servlet,specs,spring,standard,streaming,support,testing,xml]",1
"[admin,aop,apache,api,aspect,client,commons,http,io,javax,logging,server,servlet,specs,spring,standard,starter]",1
"[amazon,apache,api,aws,client,cloud,codehaus,column,config,container,coordination,database,distributed,docker,eclipse,engine,framework,github,hadoop,hbase,http,io,javax,jaxrs,jetty,json,junit,jvm,language,library,mapreduce,metrics,monitoring,parallel,parquet,platform,prometheus,protocol,rest,scala,sdk,serialization,server,servlet,shell,specs,spring,standard,sync,testing,thrift,webserver]",1
"[api,bundle,io,javax,logging,specs,standard,web]",1
"[bytecode,cache,upload]",1
"[eclipse,google,jvm,language,library,osgi,resource,scala,ui]",1
"[apache,database,graph,jdbc,jvm,language,library,nosql,scala,spark,sql]",1
"[apache,api,client,coordination,cron,database,dependency-injection,distributed,framework,google,hadoop,hbase,javax,json,junit,logging,mock,mocking,module,salesforce,scheduling,servlet,specs,standard,testing,webservice]",1
"[annotations,apache,build,build-system,maven,metadata,native,plugin,tools]",1
"[apache,bytecode,pdf]",1
"[annotations,apache,build,build-system,cli,client,codec,codehaus,facebook,io,maven,measurement,metadata,model,parser,plugin,protocol,serialization,testing,thrift,tools,units]",1
"[annotations,apache,build,build-system,io,json,maven,metadata,mime,plugin,rest,tools]",1
"[api,benchmark,build,build-system,client,github,google,hibernate,http,io,jpa,junit,maven,performance,persistence,play-framework,plugin,reflection,server,storage,testing,upload,web]",1
"[apache,client,driver,eclipse,github,jetty,json,logging,mime,proxy,rest,server,webserver]",1
"[browser,logging]",1
"[apache,cli,commons,compiler,github,io,jdbc,logging,mime,mustache,parser,sql,sqlite]",1
"[apache,client,coordination,distributed,io,redis,zookeeper]",1
"[benchmark,client,data,jpa,junit,logging,mapping,orm,performance,persistence,redis,relational,spring,starter,testing,transaction]",1
"[github,jpa,logging,matching,persistence,testing]",1
"[apache,commons,csv,mime,tabular]",1
"[apache,build,build-system,cloud,connector,maven,spring,support,testing]",1
"[database,dependency-injection,google,hibernate,i18n,ibm,io,jdbc,json,metrics,migration,module,persistence]",1
"[apache,api,appserver,javax,json,mapping,mime,orm,persistence,relational,server,servlet,specs,spring,standard,starter,upload]",1
"[annotations,apache,api,build,build-system,cache,codehaus,dependency-injection,eclipse,google,hibernate,javax,jboss,junit,logging,maven,metadata,mock,mocking,module,persistence,plugin,specs,standard,testing,tools,validation,xml]",1
"[apache,api,security,xml]",1
"[ant,apache,api,appserver,builder,bytecode,cache,client,codehaus,commons,computing,coordination,csv,database,dependency-injection,directory,distributed,encryption,framework,google,groovy,hadoop,http,javax,jaxrs,jdbc,jetty,json,jsp,junit,launcher,logging,management,message,messaging,mock,mocking,module,native,postgresql,provider,queue,rest,scheduling,schema,security,server,servlet,shell,snmp,specs,spring,sql,standard,starter,support,tabular,testing,validation,web,webserver,webservice,websocket,xml,zookeeper]",1
"[annotations,apache,api,authentication,client,commons,io,javax,jdbc,json,metadata,oauth,specs,sql,sqlite,standard,swagger]",1
"[management,snmp]",1
"[api,cli,command-line,console,database,driver,javax,json,junit,jvm,language,library,logging,mock,mocking,module,mongodb,scala,servlet,specs,standard,terminal,testing,webservice]",1
"[api,javaee,javax,logging,runtime,servlet,specs,spring,standard,testing,transaction]",1
"[client,repository]",1
"[api,cache,client,javax,jboss,server,servlet,specs,spring,standard,testing,tomcat,webserver]",1
"[engine,javax,junit,specs,standard,testing]",1
"[analyzer,apache,index,jetty,json,jsp,lucene,server,webapp,webserver,wiki,wikipedia]",1
"[apache,coordination,distributed,engine,io,junit,metrics,mocking,native,netty,network,prometheus,socket,testing,transport,zookeeper]",1
"[api,client,github,jenkins,junit,mock,mocking,module,plugin,testing]",1
"[api,junit,mock,mocking,module,testing]",7
"[analysis,annotations,classpath,defect,github,io,json,metadata]",1
"[reactive,streaming]",3
"[analytics,android,annotations,apache,api,build,build-system,client,codehaus,connector,console,coordination,distributed,eclipse,http,ibm,interface,javax,jetty,jvm,kafka,language,library,maven,messaging,metadata,metrics,plugin,provider,runtime,scala,server,servlet,specs,standard,streaming,tools,webserver,websocket,zookeeper]",1
"[apache,api,framework,javax,jetty,junit,logging,mime,mock,mocking,module,server,service,servlet,specs,standard,testing,webserver]",1
"[apache,api,appserver,benchmark,bytecode,cache,client,commons,csv,data,database,driver,geometry,geospatial,github,google,hsql,http,io,jpa,json,junit,logging,persistence,prometheus,reactive,server,spring,starter,tabular,testing,xml,xpath]",1
"[admin,api,client,github,javax,pdf,persistence,specs,spring,standard,starter,upload]",1
"[github,io,reactive]",2
"[amazon,apache,api,aws,bridge,build,build-system,client,cluster,coordination,database,distributed,eclipse,expression,framework,geometry,geospatial,hadoop,hbase,http,io,jdbc,jetty,json,language,logging,managment,maven,metrics,migration,mocking,native,protocol,provider,sdk,serialization,server,slf4j,sql,sqlite,testing,thrift,transport,validation,webserver,xml,yarn,zookeeper]",1
"[apache,client,github,grpc,io,jms,metrics,prometheus,protocol,provider,queue,rpc,stats,streaming]",1
"[api,cache,data,database,hibernate,javax,jdbc,jpa,logging,mapping,migration,orm,persistence,pooling,relational,servlet,specs,spring,sql,standard,testing,transaction]",1
"[annotations,api,client,dependency-injection,eclipse,google,javax,jetty,performance,server,servlet,specs,spring,standard,webserver,websocket]",1
"[dependency-injection,google,json]",1
"[erlang,interface,json,junit,mock,mocking,module,testing]",1
"[command,execution,external,process]",1
"[android,api,github,google,javax,servlet,specs,spring,standard,testing]",1
"[analysis,annotations,apache,api,authentication,client,defect,description,google,http,javax,jetty,json,metadata,mime,oauth,security,server,service,servlet,specs,standard,swing,testing,ui,webserver,webservice]",1
"[cache,client,database,embedded,persistence,postgresql,spring,storage,webservice]",1
"[support,testing]",1
[google],4
"[apache,build,build-system,maven,model]",2
[validation],2
"[cloud,gateway,grpc,io,protocol,rpc,server,spring,stub,support,testing,tools]",1
"[api,code,codegen,generator,javaee,javax,persistence,servlet,specs,spring,standard,support,testing,transaction,upload]",1
"[analyzer,apache,api,github,index,javax,jaxrs,lucene,rest,servlet,specs,standard,tools]",1
"[client,cloud,data,http,io,jpa,mapping,orm,persistence,reactive,relational,server,spring,starter,streaming,transaction]",1
"[annotations,api,github,io,metadata,reactive,swagger]",1
"[apache,build,build-system,collections,connector,logging,maven,schema,structures,transport]",1
"[classpath,github,i18n,ibm,io,json]",1
"[annotations,apache,api,build,build-system,codehaus,html,junit,maven,metadata,mock,mocking,module,plugin,report,reporting,scm,testing,tools,xml]",1
"[github,io,logging,native,netty,network,socket,tools,transport]",1
"[annotations,apache,api,build,build-system,github,io,json,logging,maven,metadata,module,plugin,reflection,schema,swagger,tools,validation]",1
"[annotations,apache,api,binding,build,build-system,bytecode,codehaus,dependency-injection,frontend,google,groovy,junit,logging,maven,metadata,mock,mocking,module,parser,plugin,security,service,template,testing,tools,ui,upload,web,webservice,xml]",1
"[annotations,aop,apache,appserver,aspect,build,build-system,client,commons,github,grpc,http,io,jetty,maven,metadata,model,plugin,protocol,rpc,server,spring,starter,tools,webserver]",1
"[apache,client,commons,csv,github,jdbc,library,logging,redis,search,solr,sql,sqlite,tabular]",1
"[github,html,maven,parser,plugin,xml,xpath]",1
"[assets,bootstrap,bpm,data,extension,io,jpa,json,model,persistence,spring,starter,validation,web,webapp]",1
"[analysis,annotations,bytecode,defect,google,jvm,language,library,metadata,scala]",1
"[annotations,apache,build,build-system,client,framework,json,kotlin,language,maven,metadata,plugin,provider,runtime,schema,testing,tools,validation,webservice]",1
"[apache,api,client,hadoop,logging,mapreduce,parallel,spring,testing]",1
"[apache,api,client,cloud,commons,config,io,spring,starter,swagger,xml]",1
"[api,build,build-system,bytecode,data,javax,jetty,jpa,logging,mapping,maven,orm,persistence,plugin,relational,server,servlet,specs,spring,standard,testing,transaction,validation,view,webserver]",1
"[apache,schema]",1
"[aop,api,aspect,client,http,io,javax,logging,mock,mocking,netty,network,prometheus,sdk,server,servlet,socket,specs,spring,standard,starter,testing,web]",1
[native],10
"[apache,api,javax,search,servlet,solr,specs,standard]",1
"[apache,build,build-system,client,http,jenkins,maven,plugin,provider,sonar]",1
"[cli,logging,parser,upload]",1
"[annotations,apache,api,build,build-system,codehaus,i18n,ibm,json,maven,metadata,plugin,tools]",1
"[cache,expression,extension,hibernate,io,jboss,language,netty,network,persistence,protocol,registry,serialization,socket,spring,telnet,tracing,transport,validation]",1
"[interface,io,jdbc,logging,pooling,sql,testing,tools]",1
"[annotations,apache,api,build,build-system,codehaus,container,dependency-injection,jvm,language,maven,metadata,model,plugin,ruby,tools]",1
"[annotations,apache,api,build,build-system,codehaus,maven,metadata,plugin,tools]",2
"[command-line,encryption]",1
"[benchmark,config,integration,jpa,logging,persistence,spring,testing,xml]",1
"[apache,api,build,build-system,builder,codehaus,connector,container,dependency-injection,google,http,jetty,logging,maven,model,network,plugin,provider,repository,server,ssh,testing,tools,transport,webserver]",1
"[graphics,native,opengl,platform]",1
"[apache,protocol,serialization,thrift]",1
"[api,bytecode,data,database,embedded,gwt,hibernate,hsql,jpa,mapping,orm,persistence,relational,spring,sql,swing,testing,ui,web-framework]",1
"[javax,jvm,language,specs,standard]",1
"[codehaus,database,groovy,io,jvm,language,leveldb,model,mysql,platform,service,vertx]",1
"[appserver,database,jdbc,migration,server,spring,starter,testing]",1
"[api,authentication,client,database,javax,jdbc,message,messaging,migration,oauth,queue,servlet,specs,spring,standard,support,testing,websocket]",1
[platform],1
"[eclipse,logging]",1
"[benchmark,junit,performance,testing]",3
"[apache,api,broker,client,jms,junit,jvm,language,library,message,mime,mock,mocking,module,queue,runtime,scala,testing]",1
"[apache,api,database,github,io,javax,jboss,jdbc,json,logging,mapping,migration,mime,orm,persistence,prometheus,relational,servlet,specs,spring,standard,testing,transaction,upload]",1
"[annotations,apache,api,dependency-injection,eclipse,engine,experimental,extension,functional,google,hibernate,http,jboss,jetty,junit,logging,metadata,module,persistence,server,servlet,testing,validation,web,webserver,websocket,wicket]",1
"[apache,container,embedded,jboss,json]",1
"[client,eclipse,io,metrics,native,netty,network,plugin,socket,transport]",1
"[apache,mail]",1
[view],1
"[api,javaee,javax,mocking,specs,standard,testing]",1
"[api,facebook,javax,json,junit,linkedin,persistence,social,specs,spring,standard,testing,time,upload,web]",1
"[api,dependency-injection,google,hibernate,javax,jdbc,persistence,pooling,servlet,specs,sql,sqlite,standard]",1
"[android,junit,library,testing,validation]",1
"[analysis,annotations,api,defect,jdbc,metadata,platform,sql,sqlite]",1
"[apache,api,builder,client,codehaus,coordination,distributed,groovy,http,io,module,swagger,testing,zookeeper]",1
"[cloud,config,database,io,messaging,metrics,mysql,shell,spring,sql,starter]",1
"[actor,akka,api,appserver,client,communication,concurrency,data,database,distributed,http,ibm,io,jdbc,jpa,logging,mail,mongodb,persistence,remote,remoting,server,slf4j,spring,sql,starter,swagger,typesafe]",1
"[accumulo,analysis,analyzer,annotations,apache,api,client,cluster,codehaus,commons,config,coordination,defect,distributed,encryption,framework,geo,google,hadoop,i18n,index,io,jaxrs,json,junit,logging,lucene,managment,mapreduce,metadata,metrics,mock,mocking,module,parallel,protocol,render,rest,security,serialization,server,spring,support,testing,thrift,xml,yaml,yarn,zookeeper]",1
"[analysis,analyzer,annotations,apache,client,connection,container,defect,docker,github,google,index,io,lucene,metadata,reporter,tracing,url]",1
"[analysis,analyzer,annotations,apache,api,build,build-system,cassandra,cli,cloud,codehaus,column,command-line,commons,compression,console,coordination,cron,database,defect,distributed,eclipse,export,framework,generator,google,hadoop,http,ibm,index,io,javax,jetty,junit,jvm,language,library,logging,lucene,maven,memcached,metadata,mock,mocking,native,netty,network,parquet,random,reflection,scala,scheduling,security,serialization,server,servlet,socket,spark,specs,spring,standard,streaming,terminal,testing,tracing,transaction,webserver,xml,zookeeper]",1
"[apache,cms,date,gwt,interface,pdf,testing,time,web-framework]",1
"[apache,api,authentication,bytecode,cache,client,commons,encryption,framework,http,io,javax,mapping,oauth,orm,persistence,relational,servlet,specs,spring,standard,upload,websocket]",1
"[apache,api,codehaus,grpc,io,javax,mime,protocol,rpc,servlet,specs,standard,stub]",1
"[annotations,cache,engine,junit,kotlin,testing]",1
"[client,http]",11
"[junit,native,testing]",1
"[analyzer,apache,index,json,lucene,search,solr]",1
"[collections,structures]",2
"[analysis,annotations,authentication,defect,metadata,openid]",1
"[cryptography,eclipse,logging,proxy]",1
"[aop,api,appserver,aspect,cache,client,cloud,config,connector,data,database,embedded,github,graph,hazelcast,hibernate,io,jdbc,jetty,jms,jpa,json,loader,mail,mongodb,neo4j,netty,network,persistence,processor,prometheus,queue,redis,rest,server,service,socket,spring,sql,starter,swagger,webserver]",1
"[analysis,annotations,apache,client,collections,defect,facebook,google,json,logging,metadata,protocol,serialization,structures,thrift]",1
"[apache,api,bundle,collections,esb,junit,mock,mocking,module,testing]",1
"[annotations,apache,authentication,builder,codec,config,coordination,distributed,http,io,json,junit,jvm,kafka,kubernetes,language,library,linkedin,logging,matching,mock,mocking,model,native,netty,network,oauth,platform,provider,rest,runtime,scala,server,socket,streaming,testing,tracing,transport,unix,zookeeper]",1
"[api,cloud,config,io,mocking,spring,swagger,testing]",1
"[api,client,compiler,generator,github,http,json,mustache,spring,testing]",1
[upload],2
"[compiler,generator,parser,upload,xml]",1
"[annotations,apache,build,build-system,codehaus,maven,metadata,mime,model,plugin,tools]",1
"[apache,api,client,cluster,coordination,database,distributed,framework,hadoop,hbase,junit,logging,managment,mapreduce,mock,mocking,module,nosql,parallel,protocol,serialization,server,spring,testing,thrift,yarn,zookeeper]",1
"[apache,api,binding,coordination,dependency-injection,distributed,engine,framework,google,grpc,http,io,javax,jboss,junit,logging,mock,mocking,module,netty,network,plugin,protocol,provider,reporter,rpc,serialization,servlet,socket,specs,standard,stub,testing,tools,tracing,xml]",1
"[api,batch,ejb,jdbc,servlet,spring,sql,testing]",1
"[cache,client]",1
"[analyzer,aop,apache,api,aspect,coordination,distributed,framework,frontend,github,index,javax,logging,lucene,mapping,orm,persistence,relational,security,servlet,specs,spring,standard,starter,testing,transaction,upload,webservice,websocket,zookeeper]",1
"[amazon,apache,api,aws,benchmark,cache,cli,client,cloud,codehaus,collections,column,computing,container,coordination,cron,dependency-injection,directory,distributed,docker,eclipse,encryption,expression,framework,github,google,hadoop,http,i18n,ibm,io,javax,jetty,json,junit,jvm,kafka,language,library,mapreduce,maven,metrics,mock,mocking,module,native,parallel,parquet,parser,performance,producer,prometheus,protocol,provider,proxy,repository,scala,scheduling,schema,sdk,serialization,server,servlet,specs,standard,streaming,testing,thrift,twitter,webserver,webservice,zookeeper]",1
"[api,build,codehaus,grpc,io,protocol,rpc,stub]",1
"[analysis,annotations,aws,cache,client,cluster,defect,google,memcached,metadata,spring,testing]",1
"[api,cache,client,cron,cryptography,dependency-injection,ejb,github,google,javax,jboss,loader,logging,mapping,native,persistence,redis,sdk,servlet,specs,spring,standard,starter,storage,webservice]",1
"[io,kubernetes,model,prometheus]",1
"[api,github,spring,starter]",1
"[annotations,api,bytecode,compiler,generator,hibernate,javax,mapping,orm,parser,persistence,reflection,relational,servlet,specs,spring,standard,transaction,upload]",1
"[analysis,annotations,codehaus,defect,google,jaxrs,metadata,rest]",1
"[apache,build,build-system,cloud,connector,interface,maven,resource,spring,transport]",1
"[database,geo,github,google,hibernate,jdbc,json,migration,persistence,reader,service,spring,validation]",1
"[analysis,analyzer,annotations,aop,apache,api,appserver,aspect,bytecode,cache,client,container,coordination,data,database,defect,distributed,encryption,google,hibernate,i18n,ibm,index,javax,jdbc,jpa,json,lucene,mapping,metadata,migration,module,orm,persistence,reflection,relational,rest,schema,search,security,server,servlet,solr,specs,spring,standard,starter,support,testing,transaction,upload,validation,webservice,xml,xpath,zookeeper]",1
"[apache,api,commons,csv,io,json,swagger,tabular]",1
"[client,graphql,http,io,junit,kafka,rest,spring,starter,streaming,testing,web]",1
"[api,bpm,driver,javax,junit,mock,mocking,module,selenium,specs,spring,standard,starter,testing,web,webapp]",1
"[annotations,api,ide,junit,metadata,netbeans,swt,testing,ui]",1
"[amazon,aws,cache,client,cloud,cluster,config,io,manager,messaging,spring,starter]",1
"[apache,client,csv,database,hadoop,hbase,mapreduce,parallel,social,spark,streaming,tabular,twitter]",1
"[annotations,api,database,doc,json,postgresql]",1
"[spring,testing]",2
"[analyzer,apache,bridge,cache,codehaus,cryptography,date,dependency-injection,expression,extension,groovy,hibernate,index,json,language,logging,lucene,network,persistence,security,ssh,time,upload,validation,wicket,xml,xpath]",1
"[apache,codehaus,coordination,distributed,framework,groovy,jvm,language,logging,scripting,spring,testing]",1
"[client,database,eclipse,http,io,jdbc,migration,native,netty,network,plugin,socket,transport]",1
"[codec,compression,concurrency,container,database,engine,github,http,io,junit,logging,native,netty,network,redis,socket,testing,tools,transport,unix]",1
"[analysis,annotations,bytecode,compiler,data,database,defect,dsl,graph,junit,metadata,native,neo4j,parser,spring,testing]",1
"[apache,api,bytecode,commons,csv,database,font,framework,hibernate,html,instrumentation,io,javax,jdbc,json,kotlin,logging,mapping,migration,module,orm,parser,pdf,persistence,pooling,provider,relational,runner,servlet,specs,spring,sql,standard,support,swagger,tabular,testing,transaction,upload,validation,webservice,xml,xpath]",1
"[api,build,build-system,google,junit,maven,mock,mocking,module,provider,scm,testing]",1
"[api,dependency-injection,google,javax,persistence,specs,standard]",2
"[api,cassandra,cli,database,dependency-injection,google,logging,math,parser,reactive,spark,template,testing,timeseries]",1
[sdk],6
"[collections,json,structures]",1
"[apache,api,bytecode,client,commons,csv,database,font,framework,hibernate,html,instrumentation,javax,jdbc,jms,mapping,message,migration,orm,parser,persistence,pooling,provider,queue,relational,runner,servlet,specs,spring,sql,standard,support,tabular,testing,transaction,upload,validation,webservice,xml,xpath]",1
"[client,io,native,netty,network,redis,socket,transport]",1
"[amazon,api,aws,cache,cloud,data,dependency-injection,elastic,elasticsearch,google,javax,logging,metrics,monitoring,pdf,persistence,sdk,search,servlet,specs,spring,standard,xml]",1
"[engine,github,io,junit,logging,platform,spring,testing]",1
